index,pred,y_test
2912,-5.24E+06,1.00E-04
2913,-3.56E+06,1.00E-04
2914,8.68E+06,1.00E-04
2915,-4.63E+06,1.00E-04
2916,-2.28E+06,1.00E-04
2917,-4.14E+06,1.00E-04
2918,1.17E+07,1.00E-04
2919,-3.08E+06,1.00E-04
2920,-3.63E+06,1.00E-04
2921,-5.18E+06,1.00E-04
2922,-8.25E+05,1.00E-04
2923,-3.31E+06,1.00E-04
2924,-3.46E+06,1.00E-04
2925,-4.53E+06,1.00E-04
2926,-5.19E+06,1.00E-04
2927,4.40E+05,1.00E-04
2928,3.30E+08,1.68E+08
2929,-4.68E+06,1.00E-04
2930,-4.66E+06,1.00E-04
2931,-3.28E+06,1.00E-04
2932,-5.39E+06,1.00E-04
2933,-3.79E+06,1.00E-04
2934,1.55E+07,1.00E-04
2935,-3.37E+06,1.00E-04
2936,-2.04E+06,1.00E-04
2937,6.54E+06,1.83E+05
2938,-5.35E+06,1.00E-04
2939,2.14E+07,1.00E-04
2940,3.68E+07,2.28E+07
2941,7.57E+05,1.00E-04
2942,3.97E+06,1.00E-04
2943,5.81E+05,1.00E-04
2944,-5.62E+06,1.00E-04
2945,-4.48E+06,1.00E-04
2946,2.16E+07,1.53E+05
2947,5.16E+06,1.94E+05
2948,1.92E+07,1.35E+07
2949,-1.88E+05,1.00E-04
2950,7.84E+06,1.00E-04
2951,-4.04E+06,1.00E-04
2952,-1.73E+06,1.00E-04
2953,1.49E+08,1.52E+08
2954,-3.16E+06,1.00E-04
2955,-1.29E+06,1.00E-04
2956,3.58E+06,1.00E-04
2957,-1.63E+06,1.00E-04
2958,-4.17E+06,1.00E-04
2959,2.07E+05,1.00E-04
2960,-5.92E+06,1.00E-04
2961,-2.65E+06,1.00E-04
2962,-5.22E+06,1.00E-04
2963,-3.46E+06,1.00E-04
2964,-3.38E+06,1.00E-04
2965,-4.12E+06,1.00E-04
2966,-5.32E+06,1.00E-04
2967,-4.41E+05,1.00E-04
2968,-2.43E+06,1.00E-04
2969,-5.94E+06,1.00E-04
2970,-5.93E+06,1.00E-04
2971,-3.97E+06,1.00E-04
2972,-5.71E+05,1.00E-04
2973,8.54E+07,5.91E+06
2974,5.13E+05,1.00E-04
2975,-4.88E+06,1.00E-04
2976,-5.94E+06,1.00E-04
2977,-3.94E+06,1.00E-04
2978,-4.57E+06,1.00E-04
2979,-4.79E+06,1.00E-04
2980,-4.69E+06,1.00E-04
2981,-5.41E+06,1.00E-04
2982,-3.95E+06,1.00E-04
2983,-5.13E+06,1.00E-04
2984,-2.47E+06,1.00E-04
2985,-3.35E+06,1.00E-04
2986,2.77E+07,5.11E+07
2987,1.66E+07,7.02E+06
2988,-4.26E+06,1.00E-04
2989,9.19E+07,1.52E+07
2990,2.89E+06,1.96E+06
2991,2.91E+07,7.00E+06
2992,-2.64E+06,1.00E-04
2993,-5.66E+06,1.00E-04
2994,-5.37E+06,1.00E-04
2995,1.39E+06,1.00E-04
2996,-4.15E+06,1.00E-04
2997,6.69E+07,1.82E+08
2998,1.14E+08,1.95E+08
2999,-2.49E+06,1.00E-04
3000,-2.20E+06,1.00E-04
3001,3.87E+06,1.00E-04
3002,4.82E+06,1.00E-04
3003,-3.93E+06,1.00E-04
3004,1.45E+07,1.60E+06
3005,-5.04E+06,1.00E-04
3006,8.16E+07,1.00E-04
3007,3.73E+06,1.00E-04
3008,6.82E+05,1.00E-04
3009,6.21E+06,5.76E+06
3010,-1.82E+06,1.00E-04
3011,-5.37E+06,1.00E-04
3012,-2.21E+06,1.00E-04
3013,5.19E+07,4.25E+07
3014,-8.69E+05,1.00E-04
3015,-1.87E+06,1.00E-04
3016,-5.14E+06,1.00E-04
3017,3.94E+07,3.00E+07
3018,-2.74E+06,1.00E-04
3019,9.41E+07,2.34E+08
3020,1.60E+07,1.00E-04
3021,-3.65E+06,1.00E-04
3022,-4.98E+06,1.00E-04
3023,-4.33E+06,1.00E-04
3024,-5.94E+06,1.00E-04
3025,-3.66E+06,1.00E-04
3026,9.03E+06,1.72E+07
3027,-5.34E+06,1.00E-04
3028,1.24E+07,1.00E-04
3029,-1.83E+06,1.00E-04
3030,-1.86E+05,1.00E-04
3031,-5.93E+06,1.00E-04
3032,-9.13E+05,1.00E-04
3033,9.99E+05,1.00E-04
3034,-5.14E+06,1.00E-04
3035,1.08E+06,1.00E-04
3036,9.28E+06,1.00E-04
3037,-2.83E+06,1.00E-04
3038,-4.32E+06,1.00E-04
3039,-3.50E+06,1.00E-04
3040,-3.41E+06,1.00E-04
3041,-8.34E+05,1.00E-04
3042,5.74E+06,1.00E-04
3043,1.15E+08,1.55E+08
3044,-2.86E+06,1.00E-04
3045,-4.35E+06,1.00E-04
3046,-9.43E+05,1.00E-04
3047,-4.73E+06,1.00E-04
3048,-2.92E+06,1.00E-04
3049,-4.78E+06,1.00E-04
3050,-4.98E+06,1.00E-04
3051,6.23E+07,1.01E+08
3052,-5.14E+06,1.00E-04
3053,-2.59E+06,1.00E-04
3054,-2.15E+06,1.00E-04
3055,-4.08E+06,1.00E-04
3056,6.13E+06,1.00E-04
3057,2.29E+07,2.73E+06
3058,-4.72E+06,1.00E-04
3059,-4.96E+06,1.00E-04
3060,4.06E+07,1.00E-04
3061,-4.72E+06,1.00E-04
3062,-2.91E+06,1.00E-04
3063,1.32E+07,1.00E-04
3064,8.18E+06,1.00E-04
3065,1.59E+07,1.60E+07
3066,-4.59E+06,1.00E-04
3067,-2.99E+06,1.00E-04
3068,-1.15E+06,1.00E-04
3069,-1.88E+06,1.00E-04
3070,3.07E+06,1.00E-04
3071,-3.04E+06,7.24E+06
3072,-3.96E+06,1.00E-04
3073,-5.88E+06,1.00E-04
3074,-3.59E+06,1.00E-04
3075,-5.19E+06,1.00E-04
3076,-4.92E+06,1.00E-04
3077,-3.80E+06,1.00E-04
3078,3.52E+06,5.90E+06
3079,-4.61E+06,1.00E-04
3080,-4.68E+06,1.00E-04
3081,2.68E+07,1.91E+05
3082,-4.82E+06,1.00E-04
3083,-4.44E+06,1.00E-04
3084,8.34E+05,1.00E-04
3085,-5.46E+06,1.00E-04
3086,1.06E+07,3.83E+07
3087,-4.33E+06,1.00E-04
3088,-5.43E+06,1.00E-04
3089,-5.11E+06,1.00E-04
3090,-5.04E+06,1.00E-04
3091,-5.08E+06,2.63E+05
3092,1.51E+08,3.53E+08
3093,-4.21E+06,1.00E-04
3094,-5.85E+06,1.00E-04
3095,-4.76E+06,1.00E-04
3096,-5.19E+06,1.00E-04
3097,-1.01E+06,1.00E-04
3098,6.66E+06,1.00E-04
3099,6.03E+07,2.64E+06
3100,-8.15E+03,1.61E+06
3101,2.91E+05,1.00E-04
3102,-4.91E+06,1.00E-04
3103,-2.02E+06,1.00E-04
3104,2.05E+06,2.50E+04
3105,3.78E+07,1.00E-04
3106,-4.58E+06,1.00E-04
3107,-5.39E+06,1.00E-04
3108,-2.83E+05,1.00E-04
3109,-5.41E+06,1.00E-04
3110,7.50E+06,1.79E+06
3111,-4.01E+06,1.00E-04
3112,-5.94E+06,1.00E-04
3113,-2.54E+06,1.00E-04
3114,-4.88E+06,1.00E-04
3115,-4.36E+06,1.00E-04
3116,-3.69E+06,1.00E-04
3117,4.30E+07,5.79E+07
3118,-4.00E+06,1.00E-04
3119,-3.84E+06,1.00E-04
3120,-4.55E+06,1.00E-04
3121,-9.27E+05,1.00E-04
3122,1.19E+08,1.18E+08
3123,-3.70E+06,1.00E-04
3124,-2.45E+06,1.00E-04
3125,-1.09E+06,1.00E-04
3126,-4.77E+06,1.00E-04
3127,2.29E+07,1.46E+08
3128,-2.33E+06,1.00E-04
3129,8.48E+06,1.00E-04
3130,-3.29E+03,1.00E-04
3131,4.89E+07,5.87E+06
3132,-5.02E+06,1.00E-04
3133,-4.17E+05,1.00E-04
3134,-5.93E+06,1.00E-04
3135,-4.12E+06,1.00E-04
3136,-4.26E+06,1.00E-04
3137,-3.56E+06,1.00E-04
3138,-3.86E+06,1.00E-04
3139,5.26E+06,1.00E-04
3140,-2.98E+06,1.00E-04
3141,1.20E+07,4.56E+05
3142,-5.67E+06,1.00E-04
3143,-1.01E+06,1.00E-04
3144,-2.68E+06,1.00E-04
3145,-4.62E+06,1.00E-04
3146,-5.14E+06,1.00E-04
3147,-4.19E+06,1.00E-04
3148,-5.28E+06,1.00E-04
3149,-2.10E+06,1.00E-04
3150,9.18E+06,1.16E+07
3151,6.93E+06,1.54E+07
3152,2.25E+07,6.30E+07
3153,-3.12E+06,1.00E-04
3154,2.02E+07,1.00E-04
3155,6.79E+06,3.35E+07
3156,-3.94E+06,1.00E-04
3157,-4.45E+06,1.00E-04
3158,-3.03E+06,1.00E-04
3159,1.17E+07,4.45E+07
3160,-2.06E+06,1.00E-04
3161,-5.35E+06,1.00E-04
3162,-1.05E+06,1.00E-04
3163,-2.87E+06,1.00E-04
3164,-3.69E+06,1.00E-04
3165,-4.98E+06,5.88E+04
3166,-5.94E+06,1.00E-04
3167,-5.94E+06,1.00E-04
3168,-4.22E+06,1.00E-04
3169,-5.00E+06,1.00E-04
3170,-3.43E+06,1.00E-04
3171,-7.92E+05,1.00E-04
3172,2.59E+08,2.88E+08
3173,-4.90E+06,1.00E-04
3174,-4.24E+06,1.00E-04
3175,-5.48E+06,1.00E-04
3176,1.04E+07,1.00E-04
3177,-5.94E+06,1.00E-04
3178,-1.88E+04,1.00E-04
3179,-4.80E+06,1.00E-04
3180,6.49E+06,1.00E-04
3181,-5.16E+06,1.00E-04
3182,4.12E+06,1.00E-04
3183,-3.77E+06,1.00E-04
3184,-4.92E+06,1.00E-04
3185,1.02E+07,1.00E-04
3186,-3.09E+06,1.00E-04
3187,-4.15E+06,1.00E-04
3188,-5.48E+06,1.00E-04
3189,6.33E+06,4.00E+06
3190,-5.33E+06,1.00E-04
3191,1.37E+07,1.00E-04
3192,-4.93E+06,1.00E-04
3193,-3.53E+06,1.00E-04
3194,-3.31E+06,1.00E-04
3195,-4.79E+06,1.00E-04
3196,-5.94E+06,1.00E-04
3197,-5.45E+05,1.00E-04
3198,-5.09E+06,1.00E-04
3199,1.40E+07,4.04E+06
3200,2.13E+07,2.50E+06
3201,4.32E+06,1.00E-04
3202,-4.22E+06,1.00E-04
3203,2.52E+07,1.00E-04
3204,5.08E+07,6.74E+06
3205,9.57E+06,3.34E+05
3206,-5.41E+06,1.00E-04
3207,1.31E+07,1.00E-04
3208,-5.94E+06,1.00E-04
3209,2.64E+06,1.00E-04
3210,9.21E+06,1.00E-04
3211,-5.95E+05,1.00E-04
3212,-3.38E+06,1.00E-04
3213,8.76E+05,1.00E-04
3214,6.62E+05,1.00E-04
3215,-4.12E+06,1.00E-04
3216,-4.09E+06,1.00E-04
3217,-3.61E+06,1.00E-04
3218,6.32E+05,1.00E-04
3219,-2.33E+06,9.87E+06
3220,-3.58E+06,1.00E-04
3221,1.30E+07,1.50E+05
3222,-2.63E+06,1.00E-04
3223,-4.88E+06,1.00E-04
3224,1.65E+06,1.00E-04
3225,-3.96E+06,1.00E-04
3226,-4.95E+06,1.00E-04
3227,2.60E+07,1.00E-04
3228,-1.61E+06,1.00E-04
3229,-3.94E+06,1.00E-04
3230,2.40E+07,1.00E-04
3231,-3.70E+06,1.00E-04
3232,-5.94E+06,1.00E-04
3233,-2.88E+06,1.00E-04
3234,-1.18E+06,1.00E-04
3235,-4.20E+06,1.00E-04
3236,2.56E+06,1.00E-04
3237,-5.34E+06,1.00E-04
3238,-4.02E+06,1.00E-04
3239,2.21E+07,1.66E+07
3240,-5.51E+06,1.00E-04
3241,-2.83E+06,1.00E-04
3242,-5.94E+06,1.00E-04
3243,-4.67E+06,1.00E-04
3244,-3.50E+06,1.00E-04
3245,-4.10E+06,1.00E-04
3246,-4.19E+06,1.00E-04
3247,-1.55E+06,1.00E-04
3248,-3.79E+06,1.00E-04
3249,1.05E+07,1.00E-04
3250,-4.26E+06,1.00E-04
3251,-3.43E+06,1.00E-04
3252,1.43E+07,7.27E+06
3253,-4.02E+06,1.00E-04
3254,-4.83E+06,1.00E-04
3255,2.02E+04,1.00E-04
3256,1.03E+07,1.00E-04
3257,-4.70E+06,1.00E-04
3258,-4.97E+06,1.00E-04
3259,-5.34E+06,1.00E-04
3260,1.33E+06,1.00E-04
3261,-3.03E+06,1.00E-04
3262,2.60E+08,3.52E+07
3263,-1.71E+06,1.16E+05
3264,9.50E+06,1.00E-04
3265,-5.41E+06,1.00E-04
3266,-4.93E+06,1.00E-04
3267,-5.93E+06,1.00E-04
3268,-4.17E+06,1.00E-04
3269,-1.21E+06,1.00E-04
3270,-2.04E+06,1.00E-04
3271,-3.82E+06,1.00E-04
3272,-3.86E+06,1.00E-04
3273,-5.01E+06,1.00E-04
3274,-3.78E+06,1.00E-04
3275,-5.22E+06,1.00E-04
3276,-2.58E+06,1.00E-04
3277,-3.02E+06,1.00E-04
3278,-3.06E+06,1.00E-04
3279,1.33E+06,1.00E-04
3280,-4.57E+06,1.00E-04
3281,-3.82E+06,1.00E-04
3282,-5.94E+06,1.00E-04
3283,2.70E+07,1.00E-04
3284,-4.79E+06,1.00E-04
3285,-5.34E+06,1.00E-04
3286,1.53E+07,1.40E+08
3287,-2.97E+06,1.00E-04
3288,-5.23E+06,1.00E-04
3289,-4.92E+06,1.00E-04
3290,2.67E+07,1.85E+07
3291,-3.24E+06,1.00E-04
3292,-1.55E+06,1.00E-04
3293,-3.09E+06,1.00E-04
3294,-4.36E+06,1.00E-04
3295,-3.74E+06,1.00E-04
3296,-3.93E+06,1.00E-04
3297,3.90E+07,8.74E+07
3298,-4.12E+06,1.00E-04
3299,2.15E+07,3.55E+05
3300,-3.57E+06,1.00E-04
3301,9.58E+06,9.11E+06
3302,-4.90E+06,1.00E-04
3303,1.37E+08,3.63E+07
3304,-4.28E+06,1.00E-04
3305,2.21E+07,9.00E+06
3306,-5.43E+06,1.00E-04
3307,-1.54E+06,1.00E-04
3308,-2.31E+06,1.00E-04
3309,-4.10E+06,1.00E-04
3310,4.21E+06,1.00E-04
3311,-4.25E+06,1.00E-04
3312,-5.46E+06,1.00E-04
3313,-2.99E+06,1.00E-04
3314,-3.28E+06,1.00E-04
3315,-4.74E+06,1.00E-04
3316,5.09E+07,4.01E+07
3317,-6.62E+05,1.00E-04
3318,-4.62E+06,1.00E-04
3319,2.34E+08,6.98E+08
3320,-3.23E+06,1.00E-04
3321,-4.31E+06,1.00E-04
3322,-3.87E+06,1.00E-04
3323,-2.27E+06,1.00E-04
3324,2.54E+06,1.00E-04
3325,-5.94E+06,1.00E-04
3326,-4.49E+06,1.00E-04
3327,-2.32E+05,1.00E-04
3328,-5.74E+06,1.00E-04
3329,1.20E+08,8.28E+07
3330,-1.23E+06,1.00E-04
3331,6.08E+06,1.00E-04
3332,1.15E+07,1.00E-04
3333,-4.66E+06,1.00E-04
3334,-4.22E+06,1.00E-04
3335,-4.00E+06,1.00E-04
3336,-2.30E+06,1.00E-04
3337,-4.57E+06,1.00E-04
3338,-3.27E+06,1.00E-04
3339,-2.33E+06,1.00E-04
3340,3.40E+06,5.00E+07
3341,-3.57E+06,1.00E-04
3342,-5.76E+06,1.00E-04
3343,-5.93E+06,1.00E-04
3344,-4.81E+06,1.00E-04
3345,1.84E+06,1.00E-04
3346,-3.28E+06,1.00E-04
3347,-2.43E+06,1.00E-04
3348,-5.44E+06,1.00E-04
3349,-5.16E+06,1.00E-04
3350,-3.05E+06,1.00E-04
3351,-4.20E+06,1.00E-04
3352,2.46E+06,2.04E+07
3353,-4.42E+06,1.00E-04
3354,2.12E+06,1.00E-04
3355,-5.26E+06,1.00E-04
3356,-4.04E+05,1.00E-04
3357,-3.05E+06,1.00E-04
3358,-1.79E+06,1.00E-04
3359,2.07E+07,3.05E+07
3360,-3.57E+06,1.00E-04
3361,9.22E+05,1.00E-04
3362,3.82E+06,1.00E-04
3363,6.58E+07,1.96E+07
3364,-3.69E+06,1.00E-04
3365,-5.39E+06,1.00E-04
3366,-4.19E+06,1.00E-04
3367,5.83E+05,1.00E-04
3368,1.19E+05,1.00E-04
3369,2.59E+07,4.10E+07
3370,-5.95E+04,6.70E+03
3371,-3.41E+06,1.00E-04
3372,-3.15E+06,1.00E-04
3373,-5.21E+06,1.00E-04
3374,-4.02E+06,1.00E-04
3375,-1.16E+06,1.00E-04
3376,2.23E+07,1.50E+07
3377,1.43E+07,1.00E-04
3378,-4.20E+06,1.00E-04
3379,-2.80E+06,1.00E-04
3380,-5.19E+06,1.00E-04
3381,-3.08E+06,1.00E-04
3382,1.03E+08,2.71E+07
3383,1.28E+07,1.00E-04
3384,4.06E+07,1.00E-04
3385,-3.40E+06,1.00E-04
3386,1.98E+06,1.00E-04
3387,2.87E+07,1.00E-04
3388,1.88E+06,1.00E-04
3389,-3.75E+06,1.00E-04
3390,-2.75E+06,1.00E-04
3391,1.14E+07,1.00E-04
3392,-4.51E+06,1.00E-04
3393,-1.53E+06,1.00E-04
3394,-5.15E+06,1.00E-04
3395,-4.78E+06,1.00E-04
3396,-1.45E+06,1.00E-04
3397,5.08E+07,4.49E+07
3398,4.11E+07,1.11E+07
3399,-3.10E+06,1.00E-04
3400,4.33E+06,1.00E-04
3401,-5.03E+06,1.00E-04
3402,-4.57E+06,1.00E-04
3403,-3.20E+06,1.00E-04
3404,-4.43E+06,1.00E-04
3405,-4.03E+06,1.00E-04
3406,-4.74E+06,1.00E-04
3407,-3.65E+06,1.00E-04
3408,6.30E+06,1.00E-04
3409,-5.06E+06,1.00E-04
3410,-5.86E+06,1.00E-04
3411,-1.18E+06,1.00E-04
3412,1.78E+07,1.00E-04
3413,3.05E+06,7.75E+06
3414,2.36E+07,1.00E-04
3415,6.90E+06,1.00E-04
3416,-5.24E+06,1.00E-04
3417,-3.21E+06,1.00E-04
3418,-4.63E+06,1.00E-04
3419,5.98E+07,1.74E+06
3420,-7.85E+05,1.00E-04
3421,-5.42E+06,1.00E-04
3422,8.51E+07,1.34E+08
3423,-5.93E+06,1.00E-04
3424,-3.66E+06,1.00E-04
3425,-3.36E+06,1.00E-04
3426,-4.45E+06,1.00E-04
3427,7.37E+06,1.07E+08
3428,-4.76E+06,1.00E-04
3429,-5.40E+06,1.00E-04
3430,-4.52E+06,1.00E-04
3431,-2.64E+06,1.00E-04
3432,-3.09E+06,1.00E-04
3433,-2.60E+06,1.00E-04
3434,1.62E+08,1.02E+08
3435,5.74E+06,3.17E+06
3436,7.84E+06,1.00E-04
3437,4.72E+07,8.24E+06
3438,1.35E+08,2.32E+08
3439,-1.80E+06,1.00E-04
3440,-5.22E+05,1.00E-04
3441,1.37E+07,2.84E+07
3442,-1.06E+06,1.00E-04
3443,-4.63E+06,1.00E-04
3444,-4.68E+06,1.00E-04
3445,1.41E+07,1.00E-04
3446,-5.41E+06,1.00E-04
3447,4.70E+06,1.00E-04
3448,-5.91E+06,1.00E-04
3449,-4.93E+06,1.00E-04
3450,-4.96E+06,1.00E-04
3451,6.78E+07,1.51E+08
3452,-3.89E+06,1.00E-04
3453,-1.59E+06,1.00E-04
3454,-4.97E+06,1.00E-04
3455,-5.75E+06,1.00E-04
3456,2.17E+07,9.91E+07
3457,-3.96E+06,1.00E-04
3458,-3.50E+06,1.00E-04
3459,1.39E+06,1.00E-04
3460,-3.15E+06,1.00E-04
3461,7.76E+05,1.00E-04
3462,1.03E+05,1.00E-04
3463,-4.42E+06,1.00E-04
3464,-1.33E+06,1.00E-04
3465,1.27E+07,1.00E-04
3466,-3.38E+06,1.00E-04
3467,-1.69E+06,1.00E-04
3468,-5.91E+06,1.00E-04
3469,-1.59E+06,1.00E-04
3470,-4.78E+06,1.00E-04
3471,6.65E+06,7.40E+07
3472,-5.31E+06,1.00E-04
3473,-5.92E+06,1.00E-04
3474,-5.04E+06,1.00E-04
3475,-5.25E+06,1.00E-04
3476,-3.26E+06,1.00E-04
3477,-3.86E+06,2.15E+05
3478,-4.97E+06,1.00E-04
3479,6.74E+06,1.00E-04
3480,7.31E+05,1.00E-04
3481,6.26E+07,1.00E-04
3482,1.39E+08,3.81E+07
3483,2.25E+08,2.74E+08
3484,-4.79E+06,1.00E-04
3485,1.18E+08,7.45E+06
3486,2.77E+05,1.00E-04
3487,5.66E+07,6.51E+07
3488,-5.25E+06,1.00E-04
3489,-4.50E+06,1.00E-04
3490,-4.05E+06,1.00E-04
3491,-5.06E+06,1.00E-04
3492,-5.12E+06,1.00E-04
3493,1.03E+07,1.00E-04
3494,-3.04E+06,1.00E-04
3495,2.82E+06,1.00E-04
3496,-4.64E+06,1.00E-04
3497,-3.90E+06,1.00E-04
3498,-1.12E+06,1.00E-04
3499,-4.73E+06,1.00E-04
3500,6.57E+05,1.00E-04
3501,-5.94E+06,1.00E-04
3502,-1.47E+06,1.00E-04
3503,-1.78E+06,1.00E-04
3504,-5.92E+06,1.00E-04
3505,-4.13E+06,1.00E-04
3506,-2.59E+06,1.00E-04
3507,8.08E+06,1.00E-04
3508,6.09E+05,1.00E-04
3509,3.87E+06,1.00E-04
3510,1.56E+08,5.72E+07
3511,1.41E+06,1.00E-04
3512,9.92E+06,1.00E-04
3513,-5.44E+05,1.00E-04
3514,-3.29E+06,1.00E-04
3515,-3.41E+06,1.00E-04
3516,-2.00E+06,8.13E+06
3517,-4.56E+06,1.00E-04
3518,4.94E+03,1.00E-04
3519,1.24E+08,1.44E+08
3520,-5.12E+06,1.00E-04
3521,-5.10E+06,1.00E-04
3522,-3.79E+06,1.00E-04
3523,-2.81E+06,1.00E-04
3524,1.14E+07,6.99E+07
3525,-5.88E+06,1.00E-04
3526,2.41E+07,1.00E-04
3527,-5.84E+06,1.00E-04
3528,7.12E+06,8.15E+06
3529,-5.12E+06,1.00E-04
3530,-2.46E+06,1.00E-04
3531,-3.22E+06,1.00E-04
3532,-4.82E+06,1.00E-04
3533,-4.66E+06,1.00E-04
3534,-3.09E+06,1.00E-04
3535,-4.58E+06,1.00E-04
3536,2.52E+06,5.36E+06
3537,-5.14E+06,1.00E-04
3538,5.95E+05,1.00E-04
3539,-5.42E+06,1.00E-04
3540,-2.18E+06,1.00E-04
3541,-5.57E+05,1.00E-04
3542,7.36E+06,1.00E-04
3543,4.42E+07,4.00E+06
3544,-4.54E+05,1.00E-04
3545,2.68E+07,4.37E+07
3546,7.07E+07,1.75E+07
3547,-5.35E+06,1.00E-04
3548,5.06E+08,1.98E+08
3549,-5.42E+06,1.00E-04
3550,-1.48E+06,1.00E-04
3551,5.76E+07,1.00E-04
3552,-3.60E+06,1.00E-04
3553,1.59E+07,1.00E-04
3554,-3.21E+06,1.00E-04
3555,-3.13E+06,1.00E-04
3556,-4.13E+06,1.00E-04
3557,1.08E+06,1.00E-04
3558,-5.10E+06,1.00E-04
3559,1.26E+06,1.00E-04
3560,-3.88E+06,1.00E-04
3561,-3.68E+06,1.00E-04
3562,2.29E+07,1.00E-04
3563,-4.19E+06,1.00E-04
3564,-3.26E+06,1.00E-04
3565,7.87E+06,1.00E-04
3566,-5.81E+06,1.00E-04
3567,2.75E+07,1.00E-04
3568,-2.16E+05,2.93E+07
3569,-2.10E+06,1.00E-04
3570,-4.30E+06,1.00E-04
3571,3.36E+07,1.00E-04
3572,5.07E+06,1.00E-04
3573,9.62E+06,1.00E-04
3574,-3.10E+06,1.00E-04
3575,-1.08E+06,6.39E+04
3576,-5.20E+06,1.00E-04
3577,-2.27E+06,1.00E-04
3578,-4.57E+06,1.00E-04
3579,-4.85E+06,1.00E-04
3580,-1.83E+06,1.00E-04
3581,1.49E+06,1.00E-04
3582,6.34E+06,1.00E-04
3583,2.60E+07,1.00E-04
3584,9.98E+07,2.23E+08
3585,-1.45E+06,1.00E-04
3586,-4.73E+06,1.00E-04
3587,-4.83E+06,1.00E-04
3588,1.37E+08,1.24E+08
3589,7.92E+06,3.92E+06
3590,-4.32E+06,1.00E-04
3591,-2.45E+06,1.00E-04
3592,-3.78E+06,1.00E-04
3593,-3.78E+06,1.00E-04
3594,-3.30E+06,1.00E-04
3595,2.31E+06,1.00E-04
3596,-2.08E+06,1.00E-04
3597,-4.17E+06,1.00E-04
3598,-4.52E+06,1.00E-04
3599,-5.41E+06,1.00E-04
3600,-4.93E+06,1.00E-04
3601,9.01E+05,1.00E-04
3602,1.01E+07,2.00E+05
3603,-5.03E+06,1.00E-04
3604,-5.38E+06,1.00E-04
3605,-5.29E+06,1.00E-04
3606,-5.33E+06,1.00E-04
3607,2.77E+07,4.74E+07
3608,-5.86E+06,1.00E-04
3609,1.03E+08,2.35E+06
3610,-2.04E+06,1.00E-04
3611,-4.22E+06,1.00E-04
3612,9.77E+06,1.00E-04
3613,-4.39E+06,1.00E-04
3614,-5.30E+06,1.00E-04
3615,-4.35E+06,1.00E-04
3616,3.40E+06,1.00E-04
3617,-2.84E+06,1.00E-04
3618,4.23E+07,1.00E-04
3619,4.47E+05,1.00E-04
3620,2.91E+07,1.00E-04
3621,-2.51E+06,1.00E-04
3622,5.09E+05,1.00E-04
3623,1.26E+06,1.08E+07
3624,3.14E+07,1.00E-04
3625,-8.65E+05,1.00E-04
3626,-5.19E+06,1.00E-04
3627,-4.67E+06,1.00E-04
3628,1.41E+07,1.00E-04
3629,-4.32E+06,1.00E-04
3630,-4.09E+06,1.00E-04
3631,8.54E+06,1.00E-04
3632,6.00E+06,8.23E+05
3633,6.99E+05,1.00E-04
3634,7.73E+07,1.40E+07
3635,3.60E+06,1.00E-04
3636,-1.56E+06,1.00E-04
3637,-5.15E+06,1.00E-04
3638,1.16E+07,1.00E-04
3639,-3.95E+06,1.00E-04
3640,1.57E+07,1.00E-04
3641,1.95E+07,1.00E-04
3642,2.16E+08,2.14E+08
3643,-8.11E+05,1.00E-04
3644,-5.38E+06,1.00E-04
3645,-1.05E+06,1.00E-04
3646,-4.76E+06,1.00E-04
3647,8.64E+07,2.12E+08
3648,-5.21E+06,1.00E-04
3649,-4.95E+06,1.00E-04
3650,2.77E+06,1.00E-04
3651,2.54E+07,4.26E+05
3652,-5.44E+06,1.00E-04
3653,-5.15E+06,1.00E-04
3654,5.14E+06,1.00E-04
3655,2.69E+08,2.68E+08
3656,-2.39E+06,1.00E-04
3657,-2.36E+06,1.00E-04
3658,8.29E+06,1.00E-04
3659,2.35E+06,1.00E-04
3660,-3.57E+06,4.59E+05
3661,-4.30E+06,1.00E-04
3662,-4.70E+06,1.00E-04
3663,-5.42E+06,1.00E-04
3664,-4.28E+06,1.00E-04
3665,-3.70E+06,1.00E-04
3666,-3.85E+06,1.00E-04
3667,-5.94E+06,1.00E-04
3668,-4.11E+06,1.00E-04
3669,-1.35E+06,1.00E-04
3670,1.86E+07,1.00E-04
3671,-2.40E+06,1.00E-04
3672,5.49E+04,1.00E-04
3673,8.44E+07,1.14E+08
3674,6.07E+06,1.00E-04
3675,-3.45E+06,1.00E-04
3676,1.38E+08,1.18E+08
3677,-3.80E+06,1.00E-04
3678,1.32E+07,1.00E-04
3679,-4.98E+06,1.00E-04
3680,1.31E+08,1.00E-04
3681,-3.47E+06,1.00E-04
3682,-3.60E+06,1.00E-04
3683,1.22E+05,1.00E-04
3684,-3.51E+06,1.00E-04
3685,-3.93E+06,1.00E-04
3686,-5.94E+06,1.00E-04
3687,-1.77E+06,1.00E-04
3688,1.11E+08,2.99E+07
3689,-2.68E+06,1.00E-04
3690,-5.32E+06,1.00E-04
3691,5.57E+07,8.69E+07
3692,-5.21E+06,1.00E-04
3693,3.42E+07,1.00E-04
3694,-4.88E+06,1.00E-04
3695,2.37E+06,1.00E-04
3696,-2.35E+06,2.76E+06
3697,-4.85E+06,1.00E-04
3698,-5.22E+06,1.00E-04
3699,-5.23E+06,1.00E-04
3700,2.59E+06,1.00E-04
3701,-4.19E+06,1.00E-04
3702,-2.52E+06,1.00E-04
