id,num_critic_for_reviews,duration,actor_2_name,gross,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes
41852,197,106,Laurence Olivier,37760080,Action|Adventure|Mystery|Sci-Fi|Thriller,Angelina Jolie Pitt,Sky Captain and the World of Tomorrow ,Bai Ling,captain|pilot|reporter|robot|scientist,http://www.imdb.com/title/tt0346156/?ref_=fn_tt_tt_1,618,English,USA,PG,70000000,2004,6.1,0
40926,159,116,Indira Varma,5851188,Crime|Mystery|Thriller,Charlotte Rampling,Basic Instinct 2 ,Neil Maskell,drugs|murder|psychiatrist|scotland yard|sex,http://www.imdb.com/title/tt0430912/?ref_=fn_tt_tt_1,313,English,UK,R,70000000,2006,4.2,764
9099,286,115,50 Cent,25121291,Action|Crime|Mystery|Sci-Fi|Thriller,Sylvester Stallone,Escape Plan ,Matt Gerald,cia agent|escape|muslim|prison|ship,http://www.imdb.com/title/tt1211956/?ref_=fn_tt_tt_1,279,English,USA,R,50000000,2013,6.7,34000
2021,156,99,Luke Newberry,18821279,Action|Adventure|Fantasy,Roxanne McKee,The Legend of Hercules ,Gaia Weiss,ancient greece|forbidden love|hercules|king|slavery,http://www.imdb.com/title/tt1043726/?ref_=fn_tt_tt_1,202,English,USA,PG-13,70000000,2014,4.2,12000
61752,176,124,Bruce McGill,118471320,Action|Drama|Thriller,Morgan Freeman,The Sum of All Fears ,Philip Baker Hall,analyst|cia|nuclear bomb|nuclear weapons|russia,http://www.imdb.com/title/tt0164184/?ref_=fn_tt_tt_1,568,English,USA,PG-13,68000000,2002,6.4,0
10988,293,124,Kristen Stewart,300523113,Adventure|Drama|Fantasy|Romance,Robert Pattinson,The Twilight Saga: Eclipse ,Anna Kendrick,friendship|graduation|revenge|vampire|werewolf,http://www.imdb.com/title/tt1325004/?ref_=fn_tt_tt_1,498,English,USA,PG-13,68000000,2010,4.9,29000
11479,141,124,Marlon Brando,71069884,Crime|Drama|Thriller,Robert De Niro,The Score ,Gary Farmer,partner|running|scepter|surveillance|thief,http://www.imdb.com/title/tt0227445/?ref_=fn_tt_tt_1,445,English,USA,R,68000000,2001,6.8,0
398959,304,87,Miranda Cosgrove,251501645,Animation|Comedy|Family,Steve Carell,Despicable Me ,Jack McBrayer,girl|minion|moon|pyramid|white picket fence,http://www.imdb.com/title/tt1323594/?ref_=fn_tt_tt_1,296,English,USA,PG,69000000,2010,7.7,31000
287305,40,105,Robert Blake,35324232,Action|Comedy|Crime|Drama|Thriller,Vincent Pastore,Money Train ,Aida Turturro,bare breasts|breast|loan shark|subway|train,http://www.imdb.com/title/tt0113845/?ref_=fn_tt_tt_1,62,English,USA,R,68000000,1995,5.6,617
339428,280,125,Morgan Freeman,81257500,Comedy,Liam Neeson,Ted 2 ,Seth MacFarlane,baby|f word|fight|lawyer|marriage,http://www.imdb.com/title/tt2637276/?ref_=fn_tt_tt_1,229,English,USA,R,68000000,2015,6.4,30000
12652,180,141,Ashraf Barhom,617840,Adventure|Drama|History|Romance,Max Minghella,Agora ,Rupert Evans,christian|love|philosophy|prefect|slave,http://www.imdb.com/title/tt1186830/?ref_=fn_tt_tt_1,172,English,Spain,R,70000000,2009,7.2,29000
10684,125,121,Wes Studi,29655590,Action|Comedy|Fantasy|Sci-Fi,Janeane Garofalo,Mystery Men ,Eddie Izzard,bowling|rajah|sphinx|spleen|superhero,http://www.imdb.com/title/tt0132347/?ref_=fn_tt_tt_1,435,English,USA,PG-13,65000000,1999,6,0
954,237,111,Larry Joe Campbell,45045037,Comedy|Romance,Jenna Fischer,Hall Pass ,Stephen Merchant,drugged food|female frontal nudity|male frontal nudity|male nudity|marriage,http://www.imdb.com/title/tt0480687/?ref_=fn_tt_tt_1,143,English,USA,R,36000000,2011,5.9,10000
68445,209,157,Rip Torn,28965197,Biography|Drama|Thriller,Al Pacino,The Insider ,Debi Mazar,cbs|cbs news|research|tobacco|whistleblower,http://www.imdb.com/title/tt0140352/?ref_=fn_tt_tt_1,521,English,USA,R,68000000,1999,7.9,0
18989,178,117,Abraham Benrubi,27550735,Action|Drama|History|Thriller,Michael Raymond-James,The Finest Hours ,Graham McTavish,1950s|coast guard|oil tanker|sinking ship|survival,http://www.imdb.com/title/tt2025690/?ref_=fn_tt_tt_1,113,English,USA,PG-13,,2016,6.8,12000
10801,238,128,Simon McBurney,39380442,Action|Drama|Thriller,Leonardo DiCaprio,Body of Lies ,Michael Gaston,cia|jordan|middle east|spy|terrorist,http://www.imdb.com/title/tt0758774/?ref_=fn_tt_tt_1,263,English,USA,R,70000000,2008,7.1,0
54285,190,114,Stephanie Szostak,72980108,Comedy,Steve Carell,Dinner for Schmucks ,Bruce Greenwood,dinner|diorama|idiot|irs|mouse,http://www.imdb.com/title/tt0427152/?ref_=fn_tt_tt_1,264,English,USA,PG-13,,2010,5.9,0
8840,393,105,Dominic Cooper,37516013,Action|Fantasy|Horror,Rufus Sewell,Abraham Lincoln: Vampire Hunter ,Benjamin Walker,chopping down a tree|hanging upside down|shopkeeper|vampire|vampire hunter,http://www.imdb.com/title/tt1611224/?ref_=fn_tt_tt_1,348,English,USA,R,69000000,2012,5.9,98000
278978,138,113,Kevin McNally,87704396,Action|Crime|Romance|Thriller,Will Patton,Entrapment ,Maury Chaykin,art thief|insurance|mask|master thief|reference to iron maiden,http://www.imdb.com/title/tt0137494/?ref_=fn_tt_tt_1,274,English,USA,PG-13,66000000,1999,6.2,0
124625,4,30,Kaitlyn Dever,,Comedy,Hector Elizondo,Last Man Standing             ,Nancy Travis,family relationships|husband wife relationship|live studio audience|sitcom|three word title,http://www.imdb.com/title/tt1828327/?ref_=fn_tt_tt_1,87,English,USA,TV-PG,,,7.4,0
11107,142,121,Mitch Pileggi,83892374,Drama|Mystery|Sci-Fi|Thriller,Martin Landau,The X Files ,Jeffrey DeMunn,agent|alien|bomb|fbi|government,http://www.imdb.com/title/tt0120902/?ref_=fn_tt_tt_1,297,English,USA,PG-13,66000000,1998,7,0
16417,90,102,Nonso Anozie,5932060,Action|Adventure|Fantasy|War,Colin Firth,The Last Legion ,Owen Teale,5th century|boy|capri|roman legion|soldier,http://www.imdb.com/title/tt0462396/?ref_=fn_tt_tt_1,174,English,UK,PG-13,35000000,2007,5.4,0
70934,219,169,Vin Diesel,216119491,Action|Drama|War,Tom Hanks,Saving Private Ryan ,Matt Damon,army|invasion|killed in action|normandy|soldier,http://www.imdb.com/title/tt0120815/?ref_=fn_tt_tt_1,2277,English,USA,R,70000000,1998,8.6,22000
10363,327,132,Dominic Cooper,43568507,Action|Crime|Drama|Thriller,Rami Malek,Need for Speed ,Ramon Rodriguez,cross country|custom car|illegal street racing|police officer crushed|street racing,http://www.imdb.com/title/tt2369135/?ref_=fn_tt_tt_1,346,English,USA,PG-13,66000000,2014,6.5,32000
161070,149,127,Lisa Edelstein,182805123,Comedy|Fantasy|Romance,Judy Greer,What Women Want ,Loretta Devine,advertising|battle of the sexes|ex husband ex wife relationship|pantyhose|telepathy,http://www.imdb.com/title/tt0207201/?ref_=fn_tt_tt_1,395,English,USA,PG-13,70000000,2000,6.4,0
10539,193,103,Stephen Root,176387405,Adventure|Animation|Comedy|Family,Goran Visnjic,Ice Age ,Denis Leary,baby|ice|ice age|sleeping|sloth,http://www.imdb.com/title/tt0268380/?ref_=fn_tt_tt_1,467,English,USA,PG,59000000,2002,7.6,3000
10543,175,136,Michael O'Neill,33685268,Drama|Horror|Sci-Fi|Thriller,Morgan Freeman,Dreamcatcher ,Reece Thompson,alien|friend|maine|military|woods,http://www.imdb.com/title/tt0285531/?ref_=fn_tt_tt_1,662,English,USA,R,68000000,2003,5.5,4000
18414,538,150,Hal Holbrook,182204440,Biography|Drama|History|War,Joseph Gordon-Levitt,Lincoln ,Bruce McGill,cultural conflict|politics|president|slavery|u.s. president,http://www.imdb.com/title/tt0443272/?ref_=fn_tt_tt_1,720,English,USA,PG-13,65000000,2012,7.4,71000
47502,313,136,Marcus Chong,171383253,Action|Sci-Fi,Keanu Reeves,The Matrix ,Gloria Foster,artificial reality|computer|matrix|questioning reality|simulated reality,http://www.imdb.com/title/tt0133093/?ref_=fn_tt_tt_1,3646,English,USA,R,63000000,1999,8.7,25000
11902,159,140,Miko Hughes,172071312,Adventure|Drama|History,Tom Hanks,Apollo 13 ,Kathleen Quinlan,cape kennedy|news footage|reference to christopher columbus|rocket|trapped in space,http://www.imdb.com/title/tt0112384/?ref_=fn_tt_tt_1,296,English,USA,PG,62000000,1995,7.6,5000
27098,196,113,Rachel Ticotin,119412921,Action|Sci-Fi,Ronny Cox,Total Recall ,Marshall Bell,ambiguous ending|false memory|implanted memory|memory|space colony,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,391,English,USA,R,65000000,1990,7.5,0
25087,80,104,Aisha Tyler,139225854,Comedy|Family|Fantasy,Judge Reinhold,The Santa Clause 2 ,Eric Lloyd,christmas|magic|santa claus|son|toy,http://www.imdb.com/title/tt0304669/?ref_=fn_tt_tt_1,116,English,USA,G,60000000,2002,5.5,1000
5801,488,158,Eddie Redmayne,148775460,Drama|Musical|Romance,Hugh Jackman,Les Misérables ,Anne Hathaway,barricade|innkeeper|parole|rebellion|student,http://www.imdb.com/title/tt1707386/?ref_=fn_tt_tt_1,845,English,USA,PG-13,61000000,2012,7.6,144000
896,153,119,Jean Stapleton,115731542,Comedy|Drama|Romance,Tom Hanks,You've Got Mail ,Dave Chappelle,bookstore|competing businesses|instant messaging|new york city|shop owner,http://www.imdb.com/title/tt0128853/?ref_=fn_tt_tt_1,556,English,USA,PG,65000000,1998,6.5,0
3065,173,106,Adam Scott,100468793,Comedy,Will Ferrell,Step Brothers ,Andrea Savage,dream|friendship|karaoke|love|slacker,http://www.imdb.com/title/tt0838283/?ref_=fn_tt_tt_1,277,English,USA,R,65000000,2008,6.9,0
318177,156,136,Tony Amendola,93771072,Action|Adventure|Comedy|Romance|Thriller|Western,Anthony Hopkins,The Mask of Zorro ,Stuart Wilson,19th century|california|revenge|training|zorro,http://www.imdb.com/title/tt0120746/?ref_=fn_tt_tt_1,318,English,USA,PG-13,65000000,1998,6.7,0
2300,307,95,RZA,100448498,Comedy|Drama,Robert Downey Jr.,Due Date ,Matt Walsh,actor|aspiring actor|birth|misadventure|suitcase,http://www.imdb.com/title/tt1231583/?ref_=fn_tt_tt_1,285,English,USA,R,65000000,2010,6.6,25000
8069,322,137,Jack O'Connell,115603980,Biography|Drama|Sport|War,Finn Wittrock,Unbroken ,Alex Russell,emaciation|male nudity|plane crash|prisoner of war|torture,http://www.imdb.com/title/tt1809398/?ref_=fn_tt_tt_1,351,English,USA,PG-13,65000000,2014,7.2,35000
288173,169,130,Courtney B. Vance,90454043,Action|Adventure|Thriller,Clint Eastwood,Space Cowboys ,William Devane,nasa|old age|satellite|space|space shuttle,http://www.imdb.com/title/tt0186566/?ref_=fn_tt_tt_1,326,English,USA,PG-13,65000000,2000,6.4,0
187851,74,124,Leon,84049211,Action|Adventure|Thriller,Sylvester Stallone,Cliffhanger ,Janine Turner,money|mountain|rocky mountains|snow|suitcase,http://www.imdb.com/title/tt0106582/?ref_=fn_tt_tt_1,172,English,USA,R,70000000,1993,6.4,0
27768,72,108,Samantha Mathis,70450000,Action|Crime|Thriller,Delroy Lindo,Broken Arrow ,Bob Gunton,captain|desert|major|park ranger|utah,http://www.imdb.com/title/tt0115759/?ref_=fn_tt_tt_1,189,English,USA,R,50000000,1996,6,0
221917,86,104,Lily Tomlin,69688384,Comedy|Family|Fantasy,Bruce Willis,The Kid ,Daniel von Bargen,altering history|cartoon on tv|childhood|image consultant|one two combo,http://www.imdb.com/title/tt0219854/?ref_=fn_tt_tt_1,139,English,USA,PG,60000000,2000,6.1,0
8072,242,129,Jay Hernandez,70236496,Drama|History|Thriller,Nicolas Cage,World Trade Center ,Armando Riesco,based on true story|police|rescue|rubble|trapped,http://www.imdb.com/title/tt0469641/?ref_=fn_tt_tt_1,564,English,USA,PG-13,63000000,2006,6,0
35797,141,117,Kirsten Dunst,63695760,Drama,Julia Roberts,Mona Lisa Smile ,Marian Seldes,art|college|school|student|wellesley college,http://www.imdb.com/title/tt0304415/?ref_=fn_tt_tt_1,264,English,USA,PG-13,65000000,2003,6.4,0
88030,313,99,Aasif Mandvi,59617068,Comedy|Romance,Sayed Badreya,The Dictator ,Horatio Sanz,dictator|hotel|oil|overalls|sunglasses,http://www.imdb.com/title/tt1645170/?ref_=fn_tt_tt_1,310,English,USA,R,65000000,2012,6.4,59000
185191,280,159,Vinessa Shaw,55637680,Drama|Mystery|Thriller,Tom Cruise,Eyes Wide Shut ,Sydney Pollack,doctor|orgy|party|pianist|sexual fantasy,http://www.imdb.com/title/tt0120663/?ref_=fn_tt_tt_1,1500,English,UK,R,65000000,1999,7.3,10000
83857,176,118,Dorian Missick,85911262,Comedy|Drama|Family|Musical,Quvenzhané Wallis,Annie ,David Zayas,billionaire|business tycoon|mayoral candidate|penthouse|reference to star trek,http://www.imdb.com/title/tt1823664/?ref_=fn_tt_tt_1,213,English,USA,PG,65000000,2014,5.2,16000
33245,279,105,Adrian Martinez,53846915,Comedy|Crime|Drama|Romance,Will Smith,Focus ,Gerald McRaney,con artist|con man|deception|rivalry|seduction,http://www.imdb.com/title/tt2381941/?ref_=fn_tt_tt_1,221,English,USA,R,50100000,2015,6.6,23000
124460,241,103,Abigail Spencer,54758461,Action|Comedy|Romance,Tom Hardy,This Means War ,Warren Christie,best friend|cia|cia agent|dating|undercover,http://www.imdb.com/title/tt1596350/?ref_=fn_tt_tt_1,238,English,USA,PG-13,65000000,2012,6.3,18000
27281,185,122,Natasha Lyonne,52397389,Action|Adventure|Fantasy|Horror|Sci-Fi|Thriller,Ryan Reynolds,Blade: Trinity ,John Michael Higgins,blade|blood|dracula|vampire hunter|vampire slayer,http://www.imdb.com/title/tt0359013/?ref_=fn_tt_tt_1,514,English,USA,R,65000000,2004,5.9,0
105045,97,114,Jennifer Grey,,Action|Drama|War,Lea Thompson,Red Dawn ,William Smith,guerrilla|high school|invasion|soviet|wolverine,http://www.imdb.com/title/tt0087985/?ref_=fn_tt_tt_1,383,English,USA,PG-13,16900000,1984,6.4,0
105045,117,143,Adrian Lester,38966057,Comedy|Drama,Maura Tierney,Primary Colors ,Paul Guilfoyle,campaigning|candidate|election|governor|president,http://www.imdb.com/title/tt0119942/?ref_=fn_tt_tt_1,157,English,France,R,65000000,1998,6.7,688
105045,239,96,Boris Kodjoe,42345531,Action|Horror|Sci-Fi|Thriller,Milla Jovovich,Resident Evil: Retribution ,Bingbing Li,corporation|fight|rescue|umbrella|zombie,http://www.imdb.com/title/tt1855325/?ref_=fn_tt_tt_1,423,English,Germany,R,65000000,2012,5.4,32000
105045,230,111,Max Ryan,36064910,Action|Sci-Fi|Thriller,Jason Statham,Death Race ,Joan Allen,armored car|car|murder|prison|warden,http://www.imdb.com/title/tt0452608/?ref_=fn_tt_tt_1,211,English,USA,R,45000000,2008,6.4,0
40001,94,121,Craig Bierko,33328051,Action|Crime|Drama|Mystery|Thriller,Melina Kanakaredes,The Long Kiss Goodnight ,Yvonne Zima,amnesia|chase|foot chase|strong female character|vomiting,http://www.imdb.com/title/tt0116908/?ref_=fn_tt_tt_1,285,English,USA,R,65000000,1996,6.7,4000
29621,134,135,Alun Armstrong,32598931,Action|Drama|Thriller,Pamela Reed,Proof of Life ,Michael Kitchen,jungle|pipeline|prisoner|ransom|south america,http://www.imdb.com/title/tt0228750/?ref_=fn_tt_tt_1,265,English,USA,R,65000000,2000,6.2,892
117730,136,101,Josh Hutcherson,28045540,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,Kristen Stewart,Zathura: A Space Adventure ,Jonah Bobo,2000s|coke|meeting future self|reference to spongebob squarepants|sony,http://www.imdb.com/title/tt0406375/?ref_=fn_tt_tt_1,202,English,USA,PG,65000000,2005,6.1,0
20762,315,151,Meat Loaf,37023395,Drama,Brad Pitt,Fight Club ,Eugenie Bondurant,anti establishment|dark humor|fighting|multiple personality disorder|surprise ending,http://www.imdb.com/title/tt0137523/?ref_=fn_tt_tt_1,2968,English,USA,R,63000000,1999,8.8,48000
37144,96,131,Kimberly Williams-Paisley,43532294,Drama|Sport,Matthew McConaughey,We Are Marshall ,Brian Geraghty,coach|football|football team|marshall university|university,http://www.imdb.com/title/tt0758794/?ref_=fn_tt_tt_1,175,English,USA,PG,65000000,2006,7.1,0
48260,14,60,James Nesbitt,,Crime|Drama|Mystery,Jason Flemyng,The Missing             ,Frances O'Connor,france|journalist|limp|police detective|reporter,http://www.imdb.com/title/tt3877200/?ref_=fn_tt_tt_1,28,English,UK,,,,8.1,0
12656,60,100,James Coburn,17218080,Action|Adventure|Comedy,Bruce Willis,Hudson Hawk ,Richard E. Grant,blackmail|burglar|critically bashed|leonardo da vinci|prison,http://www.imdb.com/title/tt0102070/?ref_=fn_tt_tt_1,249,English,USA,R,70000000,1991,5.7,0
38867,60,105,Michael Moore,10014234,Comedy|Crime,Michael Rapaport,Lucky Numbers ,Richard Schiff,celebrity|lottery|murder|snowmobile|weatherman,http://www.imdb.com/title/tt0219952/?ref_=fn_tt_tt_1,69,English,France,R,65000000,2000,5,177
277270,,,,,,,,,,,,,,,,,,
25969,127,130,Barney Clark,1987287,Crime|Drama,Ian McNeice,Oliver Twist ,Tony Noble,boy|character name in title|orphan|pickpocket|workhouse,http://www.imdb.com/title/tt0380599/?ref_=fn_tt_tt_1,138,English,UK,PG-13,50000000,2005,6.9,0
44103,196,100,Cary-Hiroyuki Tagawa,24407944,Action|Crime|Fantasy|Thriller,Jennifer Garner,Elektra ,Goran Visnjic,assassin|battle|heroine|martial arts|spin off,http://www.imdb.com/title/tt0357277/?ref_=fn_tt_tt_1,380,English,Canada,PG-13,43000000,2005,4.8,0
753,339,102,Bruce Willis,13750556,Action|Crime|Thriller,Joseph Gordon-Levitt,Sin City: A Dame to Kill For ,Eva Green,box office flop|female frontal nudity|female rear nudity|jackpot|rescue,http://www.imdb.com/title/tt0458481/?ref_=fn_tt_tt_1,239,English,USA,R,65000000,2014,6.5,32000
43634,96,133,Kristin Scott Thomas,31054924,Drama|Mystery|Romance,Harrison Ford,Random Hearts ,Bill Cobbs,death|plane crash|police|police sergeant|politician,http://www.imdb.com/title/tt0156934/?ref_=fn_tt_tt_1,290,English,USA,R,64000000,1999,5.1,295
9103,361,121,Martin Henderson,43247140,Adventure|Biography|Drama|History|Sport|Thriller,Michael Kelly,Everest ,Tom Goodman-Hill,blizzard|mount everest|mountain|mountain climbing|snow,http://www.imdb.com/title/tt2719848/?ref_=fn_tt_tt_1,265,English,UK,PG-13,55000000,2015,7.1,40000
90214,226,147,David Calder,2208939,Crime|Drama|Fantasy,Michael Smiley,Perfume: The Story of a Murderer ,Simon Chandler,18th century|perfume|scent|sense of smell|smell,http://www.imdb.com/title/tt0396171/?ref_=fn_tt_tt_1,482,English,Germany,R,50000000,2006,7.5,26000
29649,194,94,Josh Zuckerman,213079163,Action|Comedy|Crime,Verne Troyer,Austin Powers in Goldmember ,Robert Wagner,fem bot|prison|seductive fembot|spy|time travel,http://www.imdb.com/title/tt0295178/?ref_=fn_tt_tt_1,795,English,USA,PG-13,63000000,2002,6.2,0
10990,138,94,Charlize Theron,19548064,Action|Animation|Comedy|Family|Sci-Fi,Nicolas Cage,Astro Boy ,Dee Bradley Baker,betrayal|futuristic|gladiator|robot|scientist,http://www.imdb.com/title/tt0375568/?ref_=fn_tt_tt_1,77,English,Hong Kong,PG,65000000,2009,6.3,0
8866,308,127,Ariana Richards,356784000,Adventure|Sci-Fi|Thriller,Wayne Knight,Jurassic Park ,Bob Peck,dinosaur|jurassic park|survival|theme park|tyrannosaurus rex,http://www.imdb.com/title/tt0107290/?ref_=fn_tt_tt_1,895,English,USA,PG-13,63000000,1993,8.1,19000
12233,40,212,Catherine O'Hara,25052000,Adventure|Biography|Crime|Drama|Western,Dennis Quaid,Wyatt Earp ,Isabella Rossellini,historically inaccurate|name calling|penis slur|vomiting|wyatt earp,http://www.imdb.com/title/tt0111756/?ref_=fn_tt_tt_1,145,English,USA,PG-13,63000000,1994,6.6,0
23449,42,141,Dean Jones,122012710,Action|Crime|Drama|Thriller,Harrison Ford,Clear and Present Danger ,Raymond Cruz,cia|colombia|colombian drug cartel|drugs|president,http://www.imdb.com/title/tt0109444/?ref_=fn_tt_tt_1,133,English,USA,PG-13,62000000,1994,6.9,0
36355,68,103,Peng Lin,72413,Action|Adventure|Drama|History,Si Won Choi,Dragon Blade ,Sung-jun Yoo,child fugitive|final battle|martial art|silk road|sword,http://www.imdb.com/title/tt3672840/?ref_=fn_tt_tt_1,86,Mandarin,China,R,65000000,2015,6.1,0
37667,78,98,Brittany Daniel,58255287,Comedy|Crime,Chazz Palminteri,Littleman ,John Witherspoon,diamond|infant|parody|spoof|sports violence,http://www.imdb.com/title/tt0430304/?ref_=fn_tt_tt_1,187,English,USA,PG-13,64000000,2006,4.3,0
90148,178,116,Thomas Kretschmann,77086030,Action|War,Matthew McConaughey,U-571 ,David Keith,battle|historically inaccurate|submarine movie|u boat|world war two,http://www.imdb.com/title/tt0141926/?ref_=fn_tt_tt_1,602,English,France,PG-13,62000000,2000,6.6,0
922,75,114,Samantha Mathis,65000000,Comedy|Drama|Romance,Shawna Waldron,The American President ,Wendie Malick,lobbyist|president|senator|state dinner|widower,http://www.imdb.com/title/tt0112346/?ref_=fn_tt_tt_1,214,English,USA,PG-13,62000000,1995,6.8,0
11876,150,87,Romany Malco,32178777,Comedy|Romance|Sport,Justin Timberlake,The Love Guru ,Verne Troyer,bloopers during credits|bucket of popcorn|chastity belt|guru|toronto maple leafs,http://www.imdb.com/title/tt0811138/?ref_=fn_tt_tt_1,250,English,USA,PG-13,62000000,2008,3.8,0
52633,113,125,Bokeem Woodbine,15738632,Action|Comedy|Crime|Thriller,Jon Lovitz,3000 Miles to Graceland ,Ice-T,casino|elvis impersonator|gun|heist|rascal,http://www.imdb.com/title/tt0233142/?ref_=fn_tt_tt_1,399,English,USA,R,42000000,2001,5.9,0
62364,596,187,Jennifer Jason Leigh,54116191,Crime|Drama|Mystery|Thriller|Western,Craig Stark,The Hateful Eight ,Zoë Bell,blizzard|blood vomiting|bounty hunter|murder|shot in the crotch,http://www.imdb.com/title/tt3460252/?ref_=fn_tt_tt_1,1018,English,USA,R,44000000,2015,7.9,114000
